1322135950,67.5,32,31.3,31.3,31.2,98,27.5,SSW,203,0,0,203,0,0,0
1322136010,67.5,32,31.3,31.3,31.3,98,27.5,SSW,203,0,0,0,0,0,0
1322136070,67.5,33,31.3,31.3,31.3,98,27.5,SSW,203,0,0,203,0,0,0
1322136130,67.5,33,31.5,31.5,31.3,98,27.7,SSW,203,0,0,203,0,0,0
1322136190,67.3,33,31.5,31.5,31.3,98,27.7,SSW,203,0,0,203,0,0,0
1322136250,67.3,33,31.5,31.5,31.3,98,27.7,SSW,203,0,0,203,0,0,0
1322136310,67.3,33,31.5,31.5,31.4,98,27.7,SSW,203,0,0,0,0,0,0
1322136370,67.3,33,31.5,31.5,31.4,98,27.7,SSW,203,0,0,203,0,0,0
1322136430,67.3,33,31.5,31.5,31.4,98,27.7,SSW,203,0,0,203,0,0,0
1322136490,67.3,33,31.6,31.6,31.4,98,27.9,SSW,203,0,0,203,0,0,0
1322136550,67.3,33,31.6,31.6,31.4,98,27.9,SSW,203,0,0,203,0,0,0
1322136610,67.3,33,31.6,31.6,31.6,98,27.9,SSW,203,0,0,0,0,0,0
1322136670,67.3,33,31.6,31.6,31.6,98,27.9,SSW,203,0,0,203,0,0,0
1322136730,67.3,33,31.6,31.6,31.6,98,27.9,SSW,203,0,0,203,0,0,0
1322136790,67.3,33,31.8,31.8,31.6,98,28.1,SSW,203,0,0,203,0,0,0
1322136850,67.3,33,31.8,31.8,31.6,98,28.1,SSW,203,0,0,203,0,0,0
1322136910,67.3,33,31.8,31.8,31.7,98,28.1,SSW,203,0,0,0,0,0,0
1322136970,67.1,33,31.8,31.8,31.7,98,28.1,SSW,203,0,0,203,0,0,0
1322137030,67.1,33,32,32,31.7,98,28.4,SSW,203,0,0,203,0,0,0
1322137090,67.1,33,32,32,31.7,98,28.4,SSW,203,0,0,203,0,0,0
1322137150,67.1,33,32,32,31.7,98,28.4,SSW,203,0,0,203,0,0,0
1322137210,67.1,33,32,32,32,98,28.4,SSW,203,0,0,0,0,0,0
1322137270,67.1,33,32,32,32,98,28.4,SSW,203,0,0,203,0,0,0
1322137330,67.1,33,32.2,32.2,32,98,28.6,SSW,203,0,0,203,0,0,0
1322137390,67.1,33,32.2,32.2,32,98,28.6,SSW,203,0,0,203,0,0,0
1322137450,67.1,33,32.2,32.2,32,98,28.6,SSW,203,0,0,203,0,0,0
1322137510,67.1,33,32.4,32.4,32.2,98,28.8,SSW,203,0,0,0,0,0,0
1322137570,67.1,33,32.4,32.4,32.2,98,28.8,SSW,203,0,0,203,0,0,0
1322137630,67.1,33,32.4,32.4,32.2,98,28.8,SSW,203,0,0,203,0,0,0
1322137690,67.1,33,32.4,32.4,32.2,98,28.8,SSW,203,0,0,203,0,0,0
1322137750,67.1,33,32.4,32.4,32.2,98,28.8,SSW,203,0,0,203,0,0,0
1322137810,67.1,33,32.4,32.4,32.4,98,28.8,SSW,203,0,0,0,0,0,0
1322137870,66.9,33,32.5,32.5,32.4,98,29,SSW,203,0,0,203,0,0,0
1322137930,66.9,33,32.5,32.5,32.4,98,29,SSW,203,0,0,203,0,0,0
1322137990,66.9,33,32.5,32.5,32.4,98,29,SSW,203,0,0,203,0,0,0
1322138050,67.1,33,32.7,32.7,32.4,98,29.2,SSW,203,0,0,203,0,0,0
1322138110,67.1,33,32.7,32.7,32.6,98,29.2,SSW,203,0,0,0,0,0,0
1322138170,66.9,33,32.7,32.7,32.6,98,29.2,SSW,203,0,0,203,0,0,0
1322138230,66.9,33,32.7,32.7,32.6,98,29.2,SSW,203,0,0,203,0,0,0
1322138290,66.9,33,32.7,32.7,32.6,98,29.2,SSW,203,0,0,203,0,0,0
1322138350,66.9,33,32.7,32.7,32.6,98,29.2,SSW,203,0,0,203,0,0,0
1322138410,66.9,33,32.9,32.9,32.8,98,29.4,SSW,203,0,0,0,0,0,0
1322138470,66.9,33,32.9,32.9,32.8,98,29.4,SSW,203,0,0,203,0,0,0
1322138530,66.9,33,32.9,32.9,32.8,98,29.4,SSW,203,0,0,203,0,0,0
1322138590,66.9,33,33.1,33.1,32.8,98,29.6,SSW,203,0,0,203,0,0,0
1322138650,66.9,33,33.1,33.1,32.8,98,29.6,SSW,203,0,0,203,0,0,0
1322138710,66.9,33,33.1,33.1,33,98,29.6,SSW,203,0,0,0,0,0,0
1322138770,66.9,33,33.1,33.1,33,98,29.6,SSW,203,0,0,203,0,0,0
1322138830,66.9,33,33.3,33.3,33,98,29.8,SSW,203,0,0,203,0,0,0
1322138890,66.9,33,33.3,33.3,33,98,29.8,SSW,203,0,0,203,0,0,0
1322138950,66.9,33,33.3,33.3,33,98,29.8,SSW,203,0,0,203,0,0,0
1322139010,66.9,33,33.3,33.3,33.2,98,29.8,SSW,203,0,0,0,0,0,0
1322139070,66.9,33,33.3,33.3,33.2,98,29.8,SSW,203,0,0,203,0,0,0
1322139130,66.9,33,33.4,33.4,33.2,98,30,SSW,203,0,0,203,0,0,0
1322139190,66.9,33,33.4,33.4,33.2,98,30,SSW,203,0,0,203,0,0,0
1322139250,66.9,33,33.4,33.4,33.2,98,30,SSW,203,0,0,203,0,0,0
1322139310,66.9,33,33.6,33.6,33.4,97,30.2,SSW,203,0,0,0,0,0,0
1322139370,66.7,33,33.6,33.6,33.4,97,30.2,SSW,203,0,0,203,0,0,0
1322139430,66.7,33,33.6,33.6,33.4,97,30.2,SSW,203,0,0,203,0,0,0
1322139490,66.7,33,33.6,33.6,33.4,97,30.2,SSW,203,0,0,203,0,0,0
1322139550,66.7,33,33.6,33.6,33.4,97,30.2,SSW,203,0,0,203,0,0,0
1322139610,66.7,33,33.6,33.6,33.6,97,30.2,SW,225,0,0,0,0,0,0
1322139670,66.7,33,33.6,33.6,33.6,97,30.2,SW,225,0,0,225,0,0,0
1322139730,66.7,33,33.8,33.8,33.6,97,30.4,SW,225,0,0,225,0,0,0
1322139790,66.7,33,33.8,33.8,33.6,97,30.4,SSW,203,0,0,225,0,0,0
1322139850,66.7,33,33.8,33.8,33.6,97,30.4,SSW,203,0,0,225,0,0,0
1322139910,66.7,33,33.8,33.8,33.7,97,30.4,SSW,203,0,0,0,0,0,0
1322139970,66.7,33,34,34,33.7,97,30.6,SSW,203,0,0,203,0,0,0
1322140030,66.7,33,34,34,33.7,97,30.6,SSW,203,0,0,203,0,0,0
1322140090,66.7,33,34,34,33.7,97,30.6,SSW,203,0,0,203,0,0,0
1322140150,66.7,33,34,34,33.7,97,30.6,SSW,203,0,0,203,0,0,0
1322140210,66.7,33,34,34,34,97,30.6,SSW,203,0,0,0,0,0,0
1322140270,66.7,33,34.2,34.2,34,97,30.8,SSW,203,0,0,203,0,0,0
1322140330,66.7,33,34.2,34.2,34,97,30.8,SSW,203,0,0,203,0,0,0
1322140390,66.7,33,34.2,34.2,34,97,30.8,S,180,0,0,203,0,0,0
1322140450,66.7,33,34.2,34.2,34,97,30.8,S,180,0,0,203,0,0,0
1322140510,66.7,33,34.3,34.3,34.2,97,31,SSW,203,0,0,0,0,0,0
1322140570,66.7,33,34.3,34.3,34.2,97,31,SE,135,0,0,203,0,0,0
1322140630,66.7,33,34.3,34.3,34.2,97,31,SE,135,0,0,203,0,0,0
1322140690,66.7,33,34.5,34.5,34.2,97,31.2,SE,135,0,0,203,0,0,0
1322140750,66.7,33,34.5,34.5,34.2,97,31.2,SSE,158,0,0,203,0,0,0
1322140810,66.7,33,34.5,34.5,34.4,97,31.2,S,180,0,0,0,0,0,0
1322140870,66.6,33,34.5,34.5,34.4,97,31.2,SSE,158,0,0,158,0,0,0
1322140930,66.6,33,34.7,34.7,34.4,97,31.4,SSE,158,0,0,158,0,0,0
1322140990,66.6,33,34.7,34.7,34.4,97,31.4,SSE,158,0,0,158,0,0,0
1322141050,66.6,33,34.7,34.7,34.4,97,31.4,SSE,158,0,0,158,0,0,0
1322141110,66.6,33,34.9,34.9,34.7,97,31.6,S,180,0,0,0,0,0,0
1322141170,66.6,33,34.9,34.9,34.7,97,31.1,W,270,1,0,270,0,0,0
1322141230,66.6,33,35.1,35.1,34.7,97,31.8,SW,225,0,0,270,0,0,0
1322141290,66.6,33,35.1,35.1,34.7,97,31.3,SW,225,1,0,270,0,0,0
1322141350,66.6,33,35.1,35.1,34.7,97,31.8,W,270,0,0,270,0,0,0
1322141410,66.6,33,35.1,35.1,35,97,31.8,SSW,203,0,0,0,0,0,0
1322141470,66.6,33,35.2,35.2,35,97,31.5,SSE,158,1,0,158,0,0,0
1322141530,66.6,33,35.2,35.2,35,97,32,SSE,158,0,0,158,0,0,0
1322141590,66.6,33,35.4,35.4,35,97,32.3,SSW,203,0,0,158,0,0,0
1322141650,66.6,33,35.6,35.6,35,96,32.4,S,180,0,0,158,0,0,0
1322141710,66.6,33,35.6,35.6,35.4,96,32.4,S,180,0,0,0,0,0,0
1322141770,66.6,33,35.6,35.6,35.4,96,32.4,S,180,0,0,180,0,0,0
1322141830,66.6,33,35.6,35.6,35.4,96,31.3,SSW,203,2,0,203,0,0,0
1322141890,66.6,33,35.6,35.6,35.4,96,32.4,SW,225,0,0,203,0,0,0
1322141950,66.6,33,35.6,35.6,35.4,96,32.4,SW,225,0,0,203,0,0,0
1322142010,66.6,33,35.8,35.8,35.6,96,32.6,S,180,0,0,0,0,0,0
1322142070,66.6,33,35.8,35.8,35.6,96,32.6,S,180,0,0,180,0,0,0
1322142130,66.6,33,35.8,35.8,35.6,96,32.6,S,180,0,0,180,0,0,0
1322142190,66.6,33,35.8,35.8,35.6,96,32.1,S,180,1,0,180,0,0,0
1322142250,66.6,33,35.8,35.8,35.6,96,32.1,SSE,158,1,0,180,0,0,0
1322142310,66.6,33,36,36,35.8,96,32.3,SSE,158,1,0,0,0,0,0
1322142370,66.6,33,36,36,35.8,96,32.8,S,180,0,0,158,0,0,0
1322142430,66.4,33,36,36,35.8,96,32.8,SSE,158,0,0,158,0,0,0
1322142490,66.4,33,36.1,36.1,35.8,96,33,NE,45,0,0,158,0,0,0
1322142550,66.4,33,36.1,36.1,35.8,96,33,SE,135,0,0,158,0,0,0
1322142610,66.6,33,36.1,36.1,36,96,33,S,180,0,0,0,0,0,0
1322142670,66.4,33,36.1,36.1,36,96,32.5,SSW,203,1,0,203,0,0,0
1322142730,66.4,33,36.1,36.1,36,96,33,S,180,0,0,203,0,0,0
1322142790,66.4,33,36.1,36.1,36,96,33,S,180,0,0,203,0,0,0
1322142850,66.4,33,36.3,36.3,36,96,33.3,S,180,0,0,203,0,0,0
1322142910,66.4,33,36.3,36.3,36.2,96,32.7,S,180,1,0,0,0,0,0
1322142970,66.4,33,36.3,36.3,36.2,96,33.3,SSW,203,0,0,180,0,0,0
1322143030,66.4,33,36.3,36.3,36.2,96,33.3,SW,225,0,0,180,0,0,0
1322143090,66.4,33,36.3,36.3,36.2,96,33.3,SW,225,0,0,180,0,0,0
1322143150,66.4,33,36.3,36.3,36.2,96,33.3,SW,225,0,0,180,0,0,0
1322143210,66.4,33,36.3,36.3,36.3,96,31.6,SW,225,3,0,0,0,0,0
1322143270,66.4,33,36.5,36.5,36.3,96,32.9,W,270,1,0,225,0,0,0
1322143330,66.4,33,36.5,36.5,36.3,96,32.3,SW,225,2,0,225,0,0,0
1322143390,66.4,33,36.5,36.5,36.3,96,31.8,SW,225,3,0,225,0,0,0
1322143450,66.4,33,36.7,36.7,36.3,96,32.6,W,270,2,0,225,0,0,0
1322143510,66.4,33,36.7,36.7,36.6,96,32.6,W,270,2,2,0,0,0,0
1322143570,66.4,33,36.7,36.7,36.6,96,33.7,ENE,68,0,2,68,0,0,0
1322143630,66.4,33,36.7,36.7,36.6,96,33.7,ENE,68,0,2,68,0,0,0
1322143690,66.4,33,36.7,36.7,36.6,96,33.7,ENE,68,0,2,68,0,0,0
1322143750,66.4,33,36.7,36.7,36.6,96,33.1,S,180,1,2,225,0,0,0
1322143810,66.4,33,36.7,36.7,36.7,96,33.7,SSW,203,0,0,0,0,0,0
1322143870,66.4,33,36.9,36.9,36.7,96,33.9,SSE,158,0,0,203,0,0,0
